product_id,category,subcategory,brand,package_size,mrp,selling_price,margin_percentage,organic_flag,premium_flag,rating,popularity_index,festival_relevance
PROD00777,Dairy,Paneer,NutriMile,250g,784,632.28,30.14,0,0,3.1,5.84,4.23
PROD00778,Dairy,Milk,ChillSip,1L,491,426.63,31.99,1,1,4.0,1.19,2.19
PROD00779,Dairy,Milk,ChillSip,500g,371,355.59,25.05,0,0,4.7,4.72,3.31
PROD00780,Health & Wellness,Granola,DailyDrop,750ml,713,577.76,29.3,0,0,4.9,5.09,1.64
PROD00781,Personal Care,Face Wash,UrbanCrunch,500g,412,339.15,23.71,0,0,4.9,9.71,4.55
PROD00782,Frozen Foods,Frozen Pizza,DailyDrop,1L,544,458.7,24.36,0,0,3.3,4.91,2.64
PROD00783,Beverages,Cold Coffee,SpiceRoute,750ml,568,450.08,5.61,0,1,4.4,3.34,8.6
PROD00784,Frozen Foods,Fries,FitBite,1kg,564,488.2,20.67,1,1,4.3,1.91,6.83
PROD00785,Frozen Foods,Fries,ChillSip,250g,224,193.87,11.22,1,0,3.2,8.06,8.35
PROD00786,Personal Care,Face Wash,HomeEase,500g,620,534.63,24.96,0,1,3.2,7.93,9.24
PROD00787,Personal Care,Face Wash,FitBite,250g,388,361.27,34.91,0,0,3.0,8.5,1.14
PROD00788,Frozen Foods,Frozen Pizza,NutriMile,500g,76,65.0,21.18,1,0,3.2,3.89,2.11
PROD00789,Dairy,Milk,NutriMile,500g,527,477.24,31.81,1,0,4.0,8.53,2.44
PROD00790,Frozen Foods,Ice Cream,FreshNest,500g,264,250.41,6.09,0,1,4.9,2.79,1.02
PROD00791,Frozen Foods,Fries,DailyDrop,250g,667,501.91,30.93,0,1,4.9,5.77,6.84
PROD00792,Dairy,Milk,FitBite,1kg,162,137.65,33.77,1,1,3.5,7.69,7.88
PROD00793,Snacks,Chips,QuickChef,250g,672,591.48,18.15,1,1,4.1,8.12,5.33
PROD00794,Dairy,Curd,HomeEase,1L,700,590.12,30.75,0,1,3.8,3.29,3.86
PROD00795,Snacks,Chips,UrbanCrunch,250g,463,398.34,31.13,0,1,4.4,1.75,5.18
PROD00796,Snacks,Chips,FreshNest,1L,159,142.1,5.5,0,0,3.1,3.98,9.06
PROD00797,Instant Meals,Pasta,PureHarvest,1kg,629,559.53,21.45,0,1,4.2,2.14,9.66
PROD00798,Instant Meals,Ready Meals,FreshNest,250g,683,528.72,14.94,0,1,4.9,6.68,1.81
PROD00799,Health & Wellness,Granola,PureHarvest,1L,78,69.0,12.59,1,0,4.8,5.5,7.12
PROD00800,Dairy,Butter,QuickChef,1L,583,515.46,12.63,1,0,3.8,8.64,6.34
PROD00801,Instant Meals,Pasta,FreshNest,500g,566,493.08,29.42,1,1,3.8,3.21,7.88
PROD00802,Instant Meals,Ready Meals,NutriMile,750ml,110,91.11,29.89,0,1,4.5,5.79,9.93
PROD00803,Frozen Foods,Fries,FreshNest,1kg,552,460.53,30.99,0,0,3.5,7.57,7.89
PROD00804,Instant Meals,Noodles,FitBite,750ml,259,231.97,24.33,1,1,3.4,9.37,5.67
PROD00805,Frozen Foods,Fries,NutriMile,1kg,366,320.46,18.8,0,1,3.9,2.0,9.59
PROD00806,Snacks,Protein Snacks,SpiceRoute,250g,745,568.03,15.33,1,1,3.5,6.51,2.5
PROD00807,Beverages,Energy Drink,DailyDrop,1L,60,48.99,21.84,1,0,4.7,8.78,5.11
PROD00808,Beverages,Cold Coffee,FreshNest,250g,478,392.21,19.95,1,0,3.9,2.96,5.07
PROD00809,Personal Care,Soap,NutriMile,750ml,500,427.8,7.33,0,0,3.3,3.77,4.73
PROD00810,Dairy,Milk,DailyDrop,500g,537,462.63,11.53,1,1,4.6,4.3,5.33
PROD00811,Frozen Foods,Frozen Pizza,UrbanCrunch,500g,485,391.45,8.37,1,0,5.0,5.54,8.53
PROD00812,Personal Care,Face Wash,NutriMile,500g,411,338.31,11.06,1,1,3.4,6.69,5.3
PROD00813,Dairy,Curd,ChillSip,750ml,737,555.28,31.55,0,0,3.6,6.84,1.5
PROD00814,Beverages,Energy Drink,QuickChef,250g,795,600.27,29.04,0,0,4.6,1.95,7.66
PROD00815,Snacks,Cookies,PureHarvest,500g,293,257.3,18.03,0,1,4.2,8.25,1.17
PROD00816,Dairy,Butter,FitBite,1L,472,356.35,5.31,0,0,3.3,3.06,7.73
PROD00817,Personal Care,Face Wash,HomeEase,250g,763,609.39,15.92,1,1,4.3,5.78,8.86
PROD00818,Snacks,Cookies,ChillSip,250g,747,632.11,14.53,0,0,4.3,7.69,1.72
PROD00819,Snacks,Namkeen,SpiceRoute,750ml,749,623.51,27.55,0,1,4.7,6.4,5.57
PROD00820,Health & Wellness,Protein Powder,ChillSip,1L,688,536.52,9.08,0,1,3.8,2.84,6.98
PROD00821,Beverages,Energy Drink,UrbanCrunch,750ml,384,356.52,28.84,1,0,3.0,6.66,7.06
PROD00822,Snacks,Namkeen,ChillSip,1L,50,41.9,11.37,1,0,3.7,9.59,2.34
PROD00823,Dairy,Curd,FitBite,500g,697,628.51,31.94,0,0,3.7,8.37,1.18
PROD00824,Frozen Foods,Fries,FitBite,1L,394,381.26,33.48,1,1,4.4,1.54,1.32
PROD00825,Personal Care,Shampoo,PureHarvest,1L,353,317.77,30.6,1,1,4.1,4.98,4.5
PROD00826,Instant Meals,Pasta,PureHarvest,1L,667,549.99,22.79,0,1,4.4,1.27,4.35
PROD00827,Health & Wellness,Oats,SpiceRoute,750ml,566,469.65,10.9,0,1,3.3,3.84,1.42
PROD00828,Instant Meals,Pasta,SpiceRoute,1L,229,192.78,23.06,0,0,3.9,1.79,8.67
PROD00829,Frozen Foods,Fries,FreshNest,500g,603,570.65,7.58,1,0,3.5,6.94,7.28
PROD00830,Beverages,Energy Drink,ChillSip,750ml,210,176.25,20.04,1,1,3.3,1.91,5.07
PROD00831,Personal Care,Face Wash,NutriMile,1L,490,428.88,10.95,0,1,4.7,9.59,4.05
PROD00832,Dairy,Curd,DailyDrop,250g,503,459.77,34.87,1,0,3.7,3.43,8.38
PROD00833,Personal Care,Face Wash,DailyDrop,250g,769,591.09,33.02,1,1,3.8,7.36,9.03
PROD00834,Health & Wellness,Oats,FitBite,1L,729,602.25,34.17,0,1,3.2,9.67,7.97
PROD00835,Personal Care,Soap,UrbanCrunch,500g,608,551.1,23.44,0,1,4.3,9.37,9.47
PROD00836,Snacks,Protein Snacks,HomeEase,1kg,330,247.9,21.1,0,1,3.6,9.91,5.26
PROD00837,Personal Care,Shampoo,FitBite,1kg,584,493.9,11.16,0,1,3.8,7.22,6.9
PROD00838,Beverages,Cold Coffee,FreshNest,1kg,582,556.41,32.69,1,1,3.2,6.25,8.93
PROD00839,Frozen Foods,Ice Cream,ChillSip,750ml,457,417.68,27.03,0,1,4.4,6.17,5.98
PROD00840,Health & Wellness,Protein Powder,DailyDrop,1L,377,302.57,14.36,1,0,3.9,1.9,7.78
PROD00841,Personal Care,Soap,FreshNest,250g,66,56.34,34.38,0,1,4.1,8.21,2.19
PROD00842,Frozen Foods,Fries,FitBite,250g,239,192.48,13.22,1,0,3.6,9.37,7.09
PROD00843,Dairy,Paneer,SpiceRoute,500g,424,413.75,6.08,0,1,4.2,7.76,4.3
PROD00844,Personal Care,Face Wash,FitBite,500g,254,217.46,24.18,0,0,5.0,7.92,6.91
PROD00845,Dairy,Milk,HomeEase,1kg,475,377.81,20.84,0,1,3.3,5.93,3.71
PROD00846,Instant Meals,Ready Meals,HomeEase,1L,202,188.23,28.02,1,1,3.2,6.52,5.04
PROD00847,Beverages,Cold Coffee,HomeEase,1kg,725,637.0,33.02,0,0,3.3,4.16,4.87
PROD00848,Snacks,Namkeen,NutriMile,1kg,214,183.77,34.1,1,0,3.5,3.91,6.7
PROD00849,Frozen Foods,Ice Cream,FitBite,250g,109,88.71,18.04,0,1,4.7,4.64,8.53
PROD00850,Beverages,Soft Drink,HomeEase,1kg,733,612.43,9.4,1,0,3.4,1.65,4.77
PROD00851,Beverages,Juice,FitBite,750ml,239,225.79,27.35,1,1,4.0,9.34,3.45
PROD00852,Dairy,Butter,DailyDrop,1L,339,302.2,7.49,0,1,4.1,6.58,7.24
PROD00853,Health & Wellness,Granola,QuickChef,250g,694,623.99,16.03,1,0,3.6,1.92,3.54
PROD00854,Snacks,Protein Snacks,NutriMile,750ml,655,548.28,20.23,1,0,3.9,9.77,1.63
PROD00855,Frozen Foods,Fries,FitBite,500g,185,141.79,17.0,1,1,3.7,7.5,1.25
PROD00856,Frozen Foods,Frozen Pizza,FitBite,250g,677,621.64,13.2,1,1,3.3,5.27,2.48
PROD00857,Snacks,Chips,SpiceRoute,750ml,590,506.91,24.33,1,0,4.3,2.56,9.22
PROD00858,Personal Care,Face Wash,UrbanCrunch,500g,611,533.22,19.05,0,0,3.2,2.73,7.56
PROD00859,Snacks,Chips,FreshNest,250g,684,564.03,11.88,1,1,4.0,6.87,6.19
PROD00860,Dairy,Paneer,UrbanCrunch,1kg,457,417.08,21.06,0,1,4.2,8.67,4.46
PROD00861,Health & Wellness,Oats,PureHarvest,1kg,41,40.1,6.19,1,1,3.8,8.24,5.2
PROD00862,Beverages,Energy Drink,UrbanCrunch,250g,463,403.96,22.65,1,1,3.9,3.25,9.87
PROD00863,Personal Care,Shampoo,DailyDrop,1kg,572,474.26,14.51,1,1,3.9,5.83,5.26
PROD00864,Snacks,Chips,QuickChef,750ml,99,91.02,18.51,0,0,3.2,6.09,7.66
PROD00865,Personal Care,Shampoo,QuickChef,250g,470,355.49,32.35,1,0,4.6,3.74,6.3
PROD00866,Personal Care,Shampoo,PureHarvest,1kg,422,317.04,11.01,0,1,4.9,4.0,1.45
PROD00867,Instant Meals,Ready Meals,HomeEase,750ml,537,503.01,10.79,1,0,4.0,3.85,1.82
PROD00868,Dairy,Butter,SpiceRoute,750ml,262,218.51,9.04,1,0,3.7,9.03,9.99
PROD00869,Snacks,Protein Snacks,DailyDrop,250g,51,47.18,8.77,0,0,4.9,8.16,2.84
PROD00870,Beverages,Juice,PureHarvest,750ml,498,381.37,22.2,1,0,4.2,9.23,7.05
PROD00871,Dairy,Paneer,PureHarvest,1L,403,373.08,22.26,1,0,4.1,8.72,8.49
PROD00872,Personal Care,Shampoo,HomeEase,1L,741,657.87,7.63,1,1,4.4,6.43,7.52
PROD00873,Frozen Foods,Frozen Pizza,HomeEase,250g,580,472.93,26.3,1,0,4.5,9.35,4.31
PROD00874,Snacks,Chips,NutriMile,500g,338,327.22,23.62,1,0,4.0,6.86,4.48
PROD00875,Frozen Foods,Fries,HomeEase,500g,219,210.19,8.57,0,1,3.0,3.52,5.12
PROD00876,Personal Care,Soap,FreshNest,500g,318,302.12,23.44,1,1,4.1,7.78,4.31
PROD00877,Instant Meals,Noodles,UrbanCrunch,1L,693,549.47,29.65,0,1,3.3,6.75,7.43
PROD00878,Snacks,Protein Snacks,PureHarvest,500g,163,140.31,20.8,1,1,4.7,8.48,8.13
PROD00879,Snacks,Namkeen,FreshNest,750ml,91,89.03,7.6,0,0,3.1,3.52,3.63
PROD00880,Health & Wellness,Granola,FitBite,500g,155,120.94,22.64,0,0,3.6,5.47,4.82
PROD00881,Instant Meals,Noodles,DailyDrop,500g,508,442.43,14.29,1,0,4.0,2.26,2.35
PROD00882,Snacks,Namkeen,QuickChef,750ml,204,172.44,12.84,0,1,3.1,8.96,3.4
PROD00883,Health & Wellness,Granola,UrbanCrunch,750ml,663,600.63,13.67,1,0,3.5,1.42,6.83
PROD00884,Dairy,Curd,HomeEase,1L,46,39.67,16.44,0,0,4.4,8.87,4.26
PROD00885,Dairy,Curd,DailyDrop,1L,329,264.21,16.13,0,0,3.0,8.84,8.89
PROD00886,Beverages,Energy Drink,HomeEase,1kg,648,503.44,32.28,0,0,4.5,7.15,7.86
PROD00887,Dairy,Butter,SpiceRoute,250g,350,266.89,11.44,0,1,4.5,9.17,1.07
PROD00888,Instant Meals,Ready Meals,HomeEase,750ml,65,57.54,21.19,1,1,3.2,5.72,5.38
PROD00889,Dairy,Butter,QuickChef,500g,717,606.91,15.46,0,1,3.7,8.58,1.7
PROD00890,Snacks,Cookies,FreshNest,1L,665,500.89,5.77,1,0,3.4,2.33,3.66
PROD00891,Health & Wellness,Protein Powder,SpiceRoute,1L,131,111.23,32.58,0,1,4.2,1.92,1.2
PROD00892,Frozen Foods,Frozen Pizza,PureHarvest,250g,274,267.59,22.81,0,0,4.6,5.71,5.84
PROD00893,Beverages,Energy Drink,HomeEase,250g,732,622.86,32.14,0,1,5.0,7.69,5.43
PROD00894,Snacks,Namkeen,NutriMile,1kg,267,201.39,13.89,0,1,4.5,5.48,8.44
PROD00895,Beverages,Cold Coffee,SpiceRoute,1L,712,643.88,20.16,1,1,4.8,4.94,1.03
PROD00896,Personal Care,Shampoo,SpiceRoute,250g,341,317.69,28.45,1,1,4.7,2.39,2.21
PROD00897,Dairy,Curd,UrbanCrunch,1kg,277,265.17,9.69,1,0,5.0,5.0,8.49
PROD00898,Snacks,Chips,PureHarvest,250g,780,748.26,24.92,0,0,3.7,2.84,9.88
PROD00899,Health & Wellness,Protein Powder,QuickChef,1L,182,151.93,9.25,1,1,3.5,4.03,5.37
PROD00900,Personal Care,Face Wash,NutriMile,750ml,595,468.32,5.53,1,0,4.7,6.3,1.05
PROD00901,Personal Care,Soap,FitBite,750ml,427,321.56,17.08,0,0,4.6,2.57,6.51
PROD00902,Frozen Foods,Frozen Pizza,QuickChef,250g,59,45.82,20.18,1,0,4.9,8.93,2.99
PROD00903,Snacks,Namkeen,HomeEase,1L,375,340.08,21.56,0,0,3.9,2.29,2.39
PROD00904,Personal Care,Soap,NutriMile,1kg,165,157.51,5.23,0,1,4.5,8.48,1.86
PROD00905,Health & Wellness,Oats,SpiceRoute,750ml,460,390.95,33.74,1,0,3.3,9.59,7.5
PROD00906,Snacks,Protein Snacks,QuickChef,1L,476,395.34,26.77,0,1,3.8,7.97,5.72
PROD00907,Instant Meals,Noodles,HomeEase,1L,640,571.99,30.05,1,1,3.1,1.57,1.8
PROD00908,Beverages,Energy Drink,QuickChef,1L,657,513.92,17.41,0,0,4.7,9.37,2.96
PROD00909,Instant Meals,Noodles,FitBite,500g,175,159.47,10.08,1,0,3.2,7.65,9.88
PROD00910,Instant Meals,Ready Meals,HomeEase,1L,668,513.75,24.03,0,1,4.5,1.59,3.44
PROD00911,Personal Care,Soap,UrbanCrunch,500g,306,249.13,16.87,1,1,3.9,7.82,8.32
PROD00912,Dairy,Curd,PureHarvest,500g,695,560.07,10.6,1,0,4.9,1.07,3.69
PROD00913,Snacks,Chips,SpiceRoute,1kg,392,294.59,31.08,1,0,3.8,7.19,5.69
PROD00914,Beverages,Energy Drink,HomeEase,1kg,612,573.1,25.97,1,0,4.5,2.71,1.98
PROD00915,Snacks,Chips,NutriMile,250g,254,214.72,25.22,1,1,4.8,7.76,4.09
PROD00916,Instant Meals,Pasta,SpiceRoute,1kg,229,189.52,34.49,1,1,4.1,1.37,3.38
PROD00917,Personal Care,Shampoo,HomeEase,500g,642,623.66,5.36,1,1,4.9,5.81,7.5
PROD00918,Frozen Foods,Frozen Pizza,DailyDrop,500g,84,80.42,16.41,0,0,4.6,6.22,2.51
PROD00919,Personal Care,Shampoo,QuickChef,750ml,686,520.87,33.41,1,1,4.5,5.8,4.65
PROD00920,Personal Care,Soap,ChillSip,250g,373,307.19,26.39,0,0,4.6,6.41,3.93
PROD00921,Snacks,Cookies,FreshNest,250g,368,346.83,15.61,0,0,3.1,6.92,1.05
PROD00922,Instant Meals,Ready Meals,HomeEase,500g,564,545.68,5.89,1,1,4.7,6.98,7.74
PROD00923,Beverages,Juice,HomeEase,1kg,464,398.26,31.88,1,0,4.1,6.15,4.26
PROD00924,Snacks,Cookies,PureHarvest,1L,644,601.83,17.39,1,0,4.7,5.77,4.15
PROD00925,Beverages,Energy Drink,QuickChef,1L,205,160.69,28.36,1,1,4.4,3.75,3.71
PROD00926,Beverages,Cold Coffee,FitBite,250g,639,609.54,16.69,1,0,4.8,8.21,9.61
PROD00927,Personal Care,Face Wash,NutriMile,750ml,602,482.28,31.71,1,1,3.6,5.34,5.64
PROD00928,Health & Wellness,Granola,NutriMile,1L,624,472.45,30.08,1,0,3.7,9.25,6.88
PROD00929,Dairy,Paneer,PureHarvest,1L,192,180.18,20.25,0,1,3.1,6.68,9.74
PROD00930,Dairy,Curd,UrbanCrunch,500g,515,498.65,29.29,1,1,3.3,1.76,9.88
PROD00931,Dairy,Milk,QuickChef,1L,305,271.82,28.0,1,0,4.4,1.59,1.2
PROD00932,Frozen Foods,Ice Cream,UrbanCrunch,750ml,527,453.71,17.81,1,0,4.2,6.47,4.51
PROD00933,Health & Wellness,Protein Powder,FreshNest,250g,184,167.75,12.12,1,1,4.0,5.96,4.85
PROD00934,Health & Wellness,Granola,FreshNest,750ml,430,346.81,23.39,1,1,3.9,2.07,1.46
PROD00935,Health & Wellness,Oats,UrbanCrunch,1kg,742,577.93,20.26,1,1,3.0,2.14,5.08
PROD00936,Personal Care,Shampoo,QuickChef,250g,570,429.12,29.96,1,1,4.5,5.3,8.0
PROD00937,Beverages,Soft Drink,FitBite,500g,226,193.88,32.43,1,1,3.9,1.74,5.96
PROD00938,Instant Meals,Pasta,UrbanCrunch,500g,73,65.84,32.93,1,1,4.7,6.9,4.03
PROD00939,Snacks,Chips,ChillSip,1kg,334,251.17,15.84,1,1,4.2,4.72,3.1
PROD00940,Frozen Foods,Ice Cream,FreshNest,500g,687,534.82,19.67,1,1,3.1,3.29,7.97
PROD00941,Snacks,Cookies,UrbanCrunch,500g,248,205.58,14.65,0,0,3.0,2.49,1.56
PROD00942,Health & Wellness,Oats,HomeEase,1L,693,532.98,29.15,0,0,3.7,9.8,8.23
PROD00943,Beverages,Soft Drink,DailyDrop,1L,265,250.64,30.33,1,1,4.9,6.9,7.91
PROD00944,Health & Wellness,Protein Powder,HomeEase,1kg,404,349.22,21.57,0,0,4.6,6.06,7.92
PROD00945,Personal Care,Face Wash,UrbanCrunch,1L,703,613.97,7.33,1,0,4.6,9.42,6.85
PROD00946,Personal Care,Face Wash,ChillSip,250g,800,660.94,11.41,0,1,4.8,3.18,4.3
PROD00947,Frozen Foods,Frozen Pizza,FitBite,250g,777,675.62,31.78,1,1,3.3,2.17,2.39
PROD00948,Instant Meals,Pasta,FreshNest,1L,578,454.98,16.87,1,1,4.9,3.66,8.06
PROD00949,Dairy,Curd,SpiceRoute,1kg,583,439.17,8.02,0,0,4.7,5.84,6.0
PROD00950,Personal Care,Soap,HomeEase,500g,742,599.71,7.66,1,1,4.0,9.29,3.06
PROD00951,Frozen Foods,Frozen Pizza,SpiceRoute,1L,101,88.53,6.71,0,0,4.1,7.79,9.57
PROD00952,Health & Wellness,Granola,FreshNest,1kg,434,339.55,16.56,0,1,3.4,4.95,4.4
PROD00953,Beverages,Energy Drink,FreshNest,750ml,433,408.36,32.13,1,0,3.4,1.92,1.67
PROD00954,Personal Care,Shampoo,HomeEase,1kg,598,467.96,27.12,1,1,4.1,5.2,6.36
PROD00955,Health & Wellness,Granola,UrbanCrunch,500g,695,615.36,18.85,0,0,4.3,2.53,5.62
PROD00956,Instant Meals,Noodles,DailyDrop,250g,677,624.8,29.89,1,1,3.9,1.45,3.17
PROD00957,Personal Care,Face Wash,ChillSip,1kg,477,416.04,32.3,1,0,4.2,6.82,4.98
PROD00958,Dairy,Curd,ChillSip,500g,135,115.49,23.84,1,0,4.7,9.08,3.61
PROD00959,Beverages,Cold Coffee,SpiceRoute,1kg,196,183.04,13.78,0,1,4.1,6.86,6.19
PROD00960,Snacks,Cookies,QuickChef,1kg,441,354.1,14.92,0,1,4.3,3.85,7.76
PROD00961,Personal Care,Soap,FitBite,1kg,193,164.37,13.77,1,1,3.9,1.57,5.41
PROD00962,Dairy,Paneer,UrbanCrunch,500g,445,413.35,27.13,0,0,3.3,7.97,2.95
PROD00963,Snacks,Cookies,DailyDrop,1L,376,349.0,28.8,1,0,3.5,7.47,6.47
PROD00964,Instant Meals,Pasta,FreshNest,1L,318,292.12,25.83,1,1,3.5,9.31,9.84
PROD00965,Beverages,Soft Drink,PureHarvest,1L,263,229.41,33.17,1,1,3.5,6.88,3.0
PROD00966,Instant Meals,Ready Meals,PureHarvest,750ml,274,263.49,16.67,0,1,3.6,5.88,8.6
PROD00967,Instant Meals,Ready Meals,QuickChef,1kg,757,635.56,19.09,0,0,3.9,7.66,2.97
PROD00968,Instant Meals,Ready Meals,FreshNest,1kg,747,669.87,34.92,0,0,4.7,9.51,8.37
PROD00969,Personal Care,Shampoo,QuickChef,500g,362,288.36,27.06,0,1,3.2,7.87,2.05
PROD00970,Health & Wellness,Granola,QuickChef,1L,124,104.32,31.74,0,0,3.6,5.26,4.84
PROD00971,Instant Meals,Ready Meals,FreshNest,250g,482,371.5,24.74,1,1,3.4,4.19,5.02
PROD00972,Instant Meals,Noodles,DailyDrop,750ml,152,134.65,30.33,0,0,3.8,4.97,2.86
PROD00973,Health & Wellness,Granola,PureHarvest,250g,561,495.17,21.04,1,0,3.5,9.28,4.63
PROD00974,Frozen Foods,Ice Cream,QuickChef,750ml,223,211.7,10.35,1,0,4.6,7.82,2.08
PROD00975,Personal Care,Face Wash,HomeEase,1kg,435,378.24,9.65,1,1,4.6,1.64,6.84
PROD00976,Dairy,Milk,SpiceRoute,1L,329,293.22,8.31,1,0,3.2,5.88,2.29
PROD00977,Instant Meals,Noodles,FitBite,250g,221,191.19,9.14,1,1,4.6,5.74,1.73
PROD00978,Dairy,Milk,NutriMile,750ml,251,216.37,13.79,0,1,3.1,8.86,1.12
PROD00979,Dairy,Butter,FreshNest,1L,781,735.13,31.76,1,0,4.8,4.93,5.81
PROD00980,Instant Meals,Ready Meals,UrbanCrunch,1L,589,515.77,10.66,0,1,3.1,3.13,9.2
PROD00981,Frozen Foods,Fries,DailyDrop,500g,412,347.48,5.81,0,0,3.6,7.54,5.18
PROD00982,Personal Care,Soap,UrbanCrunch,250g,748,632.22,26.8,1,0,4.9,4.41,9.69
PROD00983,Dairy,Butter,UrbanCrunch,1L,58,48.7,6.43,0,0,4.6,4.34,3.76
PROD00984,Personal Care,Shampoo,ChillSip,1L,749,709.77,33.34,1,0,4.5,9.42,3.49
PROD00985,Health & Wellness,Protein Powder,ChillSip,500g,454,439.67,16.86,1,1,4.3,5.32,2.52
PROD00986,Beverages,Cold Coffee,QuickChef,1kg,364,323.09,9.64,0,1,4.2,4.3,1.97
PROD00987,Beverages,Juice,DailyDrop,1L,134,128.67,21.63,0,1,4.9,5.56,3.34
PROD00988,Instant Meals,Noodles,PureHarvest,750ml,164,142.48,12.55,1,0,4.8,3.1,5.77
PROD00989,Health & Wellness,Oats,HomeEase,500g,652,540.78,13.17,0,1,4.5,6.5,4.22
PROD00990,Health & Wellness,Oats,SpiceRoute,250g,355,314.99,32.86,1,1,3.7,8.49,6.92
PROD00991,Beverages,Energy Drink,QuickChef,1kg,40,31.81,18.75,1,1,4.6,1.57,8.25
PROD00992,Personal Care,Shampoo,UrbanCrunch,500g,94,74.92,12.49,1,0,3.0,7.76,5.14
PROD00993,Instant Meals,Noodles,FreshNest,1L,76,63.36,17.73,1,0,4.8,7.49,1.67
PROD00994,Health & Wellness,Protein Powder,NutriMile,500g,254,228.26,18.51,1,0,3.4,8.86,5.37
PROD00995,Personal Care,Soap,DailyDrop,250g,570,534.65,28.33,1,0,3.0,3.17,1.17
PROD00996,Personal Care,Shampoo,NutriMile,250g,333,301.56,11.68,0,0,4.6,9.13,9.04
PROD00997,Dairy,Curd,UrbanCrunch,1L,593,449.63,7.8,1,0,3.3,6.99,4.4
PROD00998,Health & Wellness,Oats,PureHarvest,1L,548,496.51,21.71,0,0,4.5,4.3,9.43
PROD00999,Personal Care,Shampoo,FreshNest,500g,208,156.39,28.08,1,0,4.6,5.87,7.75
PROD01000,Instant Meals,Ready Meals,FreshNest,500g,248,233.86,26.32,0,1,4.8,1.47,5.72
PROD01001,Personal Care,Soap,FreshNest,1kg,104,85.53,17.7,0,0,3.4,2.67,8.68
PROD01002,Frozen Foods,Ice Cream,FreshNest,750ml,471,452.46,17.88,0,0,4.6,8.62,5.86
PROD01003,Snacks,Chips,FitBite,500g,583,512.42,19.88,1,1,4.1,4.35,9.54
PROD01004,Frozen Foods,Ice Cream,QuickChef,1kg,503,489.98,11.72,0,1,4.9,2.13,8.79
PROD01005,Health & Wellness,Oats,PureHarvest,750ml,790,739.67,7.84,1,1,4.2,5.36,6.25
PROD01006,Health & Wellness,Granola,FreshNest,500g,397,380.59,20.2,0,1,3.6,9.16,6.76
PROD01007,Dairy,Curd,PureHarvest,250g,413,395.98,5.98,0,0,3.6,1.07,7.72
PROD01008,Frozen Foods,Fries,PureHarvest,1L,234,203.2,29.68,0,1,3.2,5.98,1.42
PROD01009,Snacks,Chips,QuickChef,250g,786,699.15,12.43,1,1,4.1,8.84,6.58
PROD01010,Frozen Foods,Ice Cream,PureHarvest,1L,369,323.56,30.54,1,1,3.6,7.31,7.46
PROD01011,Personal Care,Face Wash,PureHarvest,1kg,732,565.84,13.99,0,0,5.0,6.14,4.31
PROD01012,Health & Wellness,Oats,ChillSip,1L,276,211.21,26.14,1,1,3.2,5.66,7.41
PROD01013,Snacks,Cookies,NutriMile,1kg,646,558.48,6.16,0,1,3.8,7.44,8.25
PROD01014,Snacks,Chips,HomeEase,500g,623,555.12,9.87,0,1,4.4,5.17,1.4
PROD01015,Health & Wellness,Granola,FreshNest,1L,704,642.64,20.62,0,1,4.4,6.13,2.12
PROD01016,Instant Meals,Pasta,UrbanCrunch,500g,376,297.46,9.54,0,0,4.3,5.97,4.99
PROD01017,Snacks,Protein Snacks,PureHarvest,1kg,472,436.37,32.99,1,1,4.9,8.04,5.86
PROD01018,Personal Care,Soap,PureHarvest,1L,792,671.55,21.48,0,0,3.5,7.37,1.92
PROD01019,Health & Wellness,Granola,FitBite,1L,374,336.01,27.87,0,1,3.4,7.54,9.73
PROD01020,Health & Wellness,Protein Powder,ChillSip,1L,513,415.95,14.56,0,1,3.9,5.05,8.83
PROD01021,Frozen Foods,Ice Cream,SpiceRoute,1kg,137,114.64,23.03,0,0,4.5,3.04,2.13
PROD01022,Frozen Foods,Fries,SpiceRoute,750ml,758,716.21,17.88,1,1,4.0,8.34,1.5
PROD01023,Beverages,Juice,FitBite,250g,57,54.8,23.99,1,1,3.1,7.38,9.15
PROD01024,Snacks,Protein Snacks,QuickChef,750ml,204,192.21,32.03,0,1,4.5,7.37,4.61
PROD01025,Beverages,Juice,HomeEase,1kg,300,259.27,6.45,1,1,3.6,6.67,2.61
PROD01026,Beverages,Cold Coffee,PureHarvest,1kg,756,575.58,24.67,1,1,4.9,9.89,1.89
PROD01027,Beverages,Cold Coffee,FreshNest,1L,344,307.65,34.45,1,0,4.9,3.54,8.36
PROD01028,Instant Meals,Noodles,PureHarvest,1L,254,233.38,5.53,1,1,4.3,1.42,5.74
PROD01029,Instant Meals,Pasta,DailyDrop,1kg,458,386.83,5.14,1,0,3.3,3.59,9.03
PROD01030,Instant Meals,Ready Meals,DailyDrop,750ml,101,90.58,21.03,0,1,3.4,8.49,7.12
PROD01031,Dairy,Paneer,FitBite,250g,367,346.84,17.28,0,1,5.0,7.5,3.39
PROD01032,Snacks,Protein Snacks,SpiceRoute,750ml,512,419.36,15.52,1,1,4.9,6.28,3.86
PROD01033,Beverages,Soft Drink,NutriMile,750ml,756,673.68,5.79,0,0,3.7,5.43,9.96
PROD01034,Health & Wellness,Protein Powder,NutriMile,250g,634,543.75,13.63,1,1,4.0,5.33,3.1
PROD01035,Frozen Foods,Ice Cream,NutriMile,500g,682,619.0,29.17,1,1,4.9,7.58,2.91
